user_id,age,city,monthly_usage_gb,device_type,tenure_months,is_4g,segment
9384,52,Medan,1.16,low-end,18,0,B
9385,51,Medan,2.46,mid-range,12,0,C
9386,55,Makassar,0.98,mid-range,10,1,C
9387,22,Medan,0.55,low-end,21,0,B
9388,35,Jakarta,1.82,feature,33,1,B
9389,33,Jakarta,0.74,low-end,14,0,B
9390,25,Jakarta,6.86,low-end,9,1,C
9391,42,Surabaya,1.09,low-end,26,0,B
9392,49,Medan,2.73,mid-range,15,0,C
9393,43,Surabaya,0.92,mid-range,21,0,C
9394,39,Bandung,0.9,high-end,22,0,C
9395,48,Makassar,1.3,low-end,55,0,B
9396,27,Bandung,7.43,mid-range,46,1,A
9397,29,Surabaya,1.49,low-end,41,1,B
9398,45,Jakarta,5.17,low-end,43,0,C
9399,23,Medan,0.66,mid-range,5,1,C
9400,37,Medan,0.15,mid-range,44,1,C
9401,22,Jakarta,4.57,high-end,16,0,A
9402,40,Medan,2.34,mid-range,52,0,C
9403,26,Makassar,2.1,low-end,35,0,C
9404,46,Makassar,0.95,low-end,5,0,B
9405,33,Makassar,0.23,mid-range,26,1,C
9406,39,Bandung,1.98,mid-range,26,0,C
9407,25,Jakarta,6.06,low-end,51,0,C
9408,37,Makassar,0.38,low-end,5,1,B
9409,31,Surabaya,7.94,high-end,56,1,C
9410,56,Makassar,0.96,mid-range,50,0,C
9411,54,Bandung,2.28,low-end,36,0,C
9412,51,Surabaya,0.21,high-end,24,0,C
9413,28,Jakarta,1.66,mid-range,15,1,C
9414,57,Jakarta,0.4,feature,30,1,B
9415,50,Makassar,0.15,low-end,5,0,B
9416,48,Surabaya,10.19,mid-range,40,0,C
9417,51,Surabaya,3.93,low-end,48,0,C
9418,24,Makassar,3.81,mid-range,22,1,A
9419,40,Makassar,0.28,mid-range,33,0,C
9420,24,Medan,7.95,low-end,5,1,C
9421,42,Medan,1.9,mid-range,58,0,C
9422,20,Makassar,5.74,mid-range,32,1,A
9423,55,Bandung,0.04,low-end,50,0,B
9424,37,Medan,1.06,mid-range,48,0,C
9425,51,Makassar,16.6,mid-range,23,0,C
9426,47,Surabaya,1.67,mid-range,10,0,C
9427,34,Medan,6.58,feature,36,0,C
9428,27,Bandung,1.19,mid-range,50,0,C
9429,52,Jakarta,2.24,low-end,17,0,C
9430,37,Surabaya,5.78,low-end,53,0,C
9431,35,Bandung,2.79,low-end,27,0,C
9432,44,Bandung,3.88,mid-range,58,1,C
9433,53,Bandung,0.78,low-end,45,1,B
9434,40,Surabaya,0.51,low-end,8,0,B
9435,49,Bandung,0.79,low-end,40,0,B
9436,27,Jakarta,2.04,mid-range,44,1,C
9437,28,Medan,4.84,feature,58,0,C
9438,55,Surabaya,1.31,mid-range,50,0,C
9439,23,Bandung,2.5,feature,6,0,C
9440,58,Makassar,4.9,mid-range,7,0,C
9441,51,Medan,0.82,mid-range,26,0,C
9442,53,Surabaya,6.44,low-end,17,1,C
9443,54,Makassar,9.18,low-end,37,0,C
9444,34,Makassar,0.12,low-end,54,1,B
9445,57,Bandung,0.18,mid-range,23,1,C
9446,57,Surabaya,0.29,low-end,27,1,B
9447,29,Bandung,4.5,mid-range,57,0,A
9448,38,Jakarta,0.63,low-end,51,0,B
9449,57,Makassar,3.88,low-end,40,0,C
9450,36,Jakarta,1.75,mid-range,58,0,C
9451,20,Bandung,5.43,feature,19,1,C
9452,35,Medan,4.96,mid-range,27,0,C
9453,36,Makassar,9.63,high-end,25,1,C
9454,23,Medan,0.87,low-end,40,0,B
9455,33,Surabaya,0.78,mid-range,25,1,C
9456,25,Makassar,0.1,low-end,21,0,B
9457,35,Jakarta,1.59,mid-range,59,0,C
9458,56,Medan,1.84,low-end,25,1,B
9459,29,Surabaya,10.02,mid-range,51,0,A
9460,27,Makassar,5.33,low-end,7,0,C
9461,24,Surabaya,0.55,mid-range,35,0,C
9462,18,Jakarta,4.81,mid-range,6,0,A
9463,53,Makassar,0.59,low-end,40,0,B
9464,38,Surabaya,0.24,low-end,50,0,B
9465,54,Bandung,5.44,mid-range,15,0,C
9466,41,Makassar,11.18,low-end,24,1,C
9467,42,Makassar,0.28,high-end,49,0,C
9468,24,Makassar,5.04,high-end,4,1,A
9469,59,Makassar,5.88,mid-range,7,0,C
9470,34,Bandung,0.38,mid-range,30,1,C
9471,46,Jakarta,1.0,low-end,17,0,B
9472,47,Bandung,3.97,mid-range,54,0,C
9473,24,Bandung,4.95,feature,58,0,C
9474,50,Surabaya,1.31,low-end,38,0,B
9475,24,Medan,0.52,low-end,30,1,B
9476,41,Medan,3.14,high-end,45,1,C
9477,28,Surabaya,3.63,low-end,39,0,C
9478,26,Bandung,2.1,mid-range,9,1,C
9479,29,Surabaya,0.47,low-end,55,0,B
9480,52,Makassar,5.58,feature,19,0,C
9481,21,Surabaya,3.11,mid-range,52,1,A
9482,53,Surabaya,6.1,low-end,13,0,C
9483,45,Makassar,8.11,low-end,47,0,C
9484,30,Medan,4.92,mid-range,49,0,C
9485,40,Makassar,9.56,low-end,37,0,C
9486,36,Jakarta,9.25,low-end,55,0,C
9487,59,Surabaya,2.9,low-end,19,0,C
9488,54,Surabaya,3.91,mid-range,6,1,C
9489,56,Medan,3.61,mid-range,12,0,C
9490,41,Bandung,2.91,low-end,15,0,C
9491,33,Makassar,0.06,low-end,47,1,B
9492,50,Bandung,1.32,low-end,3,0,B
9493,29,Jakarta,0.32,low-end,4,0,B
9494,51,Makassar,1.07,mid-range,37,1,C
9495,24,Jakarta,0.21,feature,38,1,B
9496,28,Jakarta,7.58,mid-range,6,0,A
9497,48,Jakarta,1.8,high-end,49,1,C
9498,46,Makassar,0.63,mid-range,28,1,C
9499,30,Makassar,2.64,feature,8,0,C
9500,48,Medan,0.66,mid-range,51,0,C
9501,19,Surabaya,4.9,mid-range,52,0,A
9502,56,Bandung,1.1,low-end,56,0,B
9503,32,Bandung,1.13,mid-range,31,0,C
9504,28,Jakarta,6.12,mid-range,21,1,A
9505,51,Makassar,2.46,low-end,54,0,C
9506,56,Makassar,6.55,low-end,45,0,C
9507,21,Jakarta,1.6,feature,29,0,B
9508,28,Surabaya,1.26,low-end,15,0,B
9509,46,Bandung,2.12,mid-range,49,0,C
9510,19,Medan,0.19,high-end,24,0,C
9511,33,Surabaya,0.5,high-end,21,0,C
9512,56,Makassar,0.74,feature,49,1,B
9513,30,Jakarta,5.09,high-end,23,0,C
9514,54,Bandung,3.97,mid-range,31,0,C
9515,34,Jakarta,0.64,mid-range,34,0,C
9516,38,Makassar,0.97,high-end,28,1,C
9517,36,Jakarta,8.66,low-end,32,0,C
9518,24,Bandung,0.27,low-end,22,0,B
9519,55,Jakarta,2.38,feature,3,1,C
9520,25,Bandung,2.21,feature,54,0,C
9521,30,Jakarta,3.88,mid-range,9,0,C
9522,54,Jakarta,0.91,low-end,6,0,B
9523,19,Bandung,8.19,low-end,1,0,C
9524,58,Jakarta,1.59,low-end,22,0,B
9525,28,Surabaya,1.01,high-end,51,0,C
9526,41,Medan,1.23,low-end,4,0,B
9527,23,Surabaya,1.29,low-end,45,1,B
9528,43,Medan,0.67,low-end,52,0,B
9529,24,Surabaya,7.9,feature,57,0,C
9530,56,Medan,0.58,mid-range,8,1,C
9531,36,Jakarta,6.43,mid-range,55,0,C
9532,23,Bandung,1.56,low-end,37,0,B
9533,46,Bandung,0.94,mid-range,42,0,C
9534,56,Makassar,0.66,low-end,59,0,B
9535,19,Medan,2.11,mid-range,52,1,C
9536,36,Makassar,3.32,mid-range,19,1,C
9537,21,Makassar,6.85,mid-range,44,1,A
9538,23,Medan,3.17,low-end,1,0,C
9539,54,Bandung,1.98,low-end,41,1,B
9540,45,Medan,0.1,low-end,24,0,B
9541,47,Jakarta,7.41,low-end,48,0,C
9542,24,Makassar,6.98,feature,17,0,C
9543,26,Makassar,1.43,low-end,32,1,B
9544,42,Medan,0.09,low-end,50,0,B
9545,50,Makassar,3.97,low-end,14,1,C
9546,18,Bandung,4.71,high-end,17,0,A
9547,23,Makassar,2.35,mid-range,32,1,C
9548,35,Medan,1.55,low-end,33,0,B
9549,27,Bandung,5.71,mid-range,30,0,A
9550,45,Bandung,0.64,high-end,57,1,C
9551,28,Makassar,1.74,low-end,53,0,B
9552,50,Medan,0.07,low-end,47,0,B
9553,18,Makassar,0.54,low-end,51,1,B
9554,30,Jakarta,8.48,mid-range,34,1,C
9555,54,Jakarta,2.59,low-end,28,0,C
9556,37,Bandung,4.91,mid-range,24,0,C
9557,18,Makassar,2.0,mid-range,56,0,C
9558,20,Jakarta,5.4,mid-range,14,0,A
9559,35,Surabaya,2.32,low-end,54,0,C
9560,58,Jakarta,0.01,low-end,34,0,B
9561,31,Makassar,6.9,feature,59,0,C
9562,48,Makassar,0.48,low-end,47,0,B
9563,44,Jakarta,1.8,mid-range,1,0,C
9564,34,Makassar,1.94,mid-range,22,0,C
9565,46,Makassar,0.15,mid-range,33,0,C
9566,53,Surabaya,0.16,feature,44,0,B
9567,54,Bandung,4.31,low-end,54,0,C
9568,43,Makassar,1.07,mid-range,47,1,C
9569,34,Medan,1.58,high-end,58,1,C
9570,39,Bandung,2.49,feature,18,0,C
9571,42,Bandung,1.4,mid-range,47,0,C
9572,19,Medan,4.48,low-end,39,1,C
9573,39,Jakarta,6.47,low-end,12,1,C
9574,22,Surabaya,0.18,mid-range,10,0,C
9575,21,Makassar,3.03,mid-range,2,0,A
9576,53,Jakarta,1.15,low-end,2,0,B
9577,23,Medan,2.63,mid-range,6,0,C
9578,38,Surabaya,1.98,mid-range,20,1,C
9579,30,Surabaya,1.22,mid-range,38,1,C
9580,54,Surabaya,0.3,mid-range,28,0,C
9581,42,Medan,2.46,feature,56,1,C
9582,43,Jakarta,0.36,feature,59,0,B
9583,56,Makassar,0.51,mid-range,42,0,C
9584,37,Surabaya,12.08,mid-range,3,0,C
9585,50,Surabaya,1.14,feature,48,0,B
9586,31,Jakarta,2.63,low-end,37,0,C
9587,53,Surabaya,0.95,mid-range,37,0,C
9588,34,Surabaya,6.02,mid-range,42,1,C
9589,38,Medan,1.0,mid-range,25,0,C
9590,33,Bandung,1.37,mid-range,23,0,C
9591,33,Jakarta,2.81,low-end,13,0,C
9592,37,Jakarta,6.12,low-end,57,0,C
9593,46,Jakarta,5.08,low-end,24,0,C
9594,45,Medan,0.92,mid-range,3,0,C
9595,25,Medan,5.31,mid-range,50,0,A
9596,41,Makassar,3.62,low-end,51,1,C
9597,20,Medan,13.76,feature,38,1,C
9598,42,Jakarta,8.22,low-end,59,0,C
9599,36,Makassar,2.29,mid-range,28,0,C
9600,50,Bandung,4.16,low-end,26,0,C
9601,19,Surabaya,2.53,low-end,20,0,C
9602,32,Surabaya,2.71,mid-range,27,1,C
9603,39,Makassar,0.32,low-end,1,0,B
9604,27,Bandung,0.01,low-end,10,0,B
9605,35,Surabaya,0.15,high-end,10,1,C
9606,39,Makassar,10.2,mid-range,57,0,C
9607,44,Medan,0.4,low-end,54,0,B
9608,30,Jakarta,0.14,mid-range,1,0,C
9609,50,Bandung,1.11,mid-range,32,0,C
9610,22,Surabaya,2.66,high-end,51,0,C
9611,43,Jakarta,8.9,mid-range,32,0,C
9612,30,Makassar,3.61,mid-range,43,1,C
9613,44,Surabaya,0.97,mid-range,27,0,C
9614,31,Jakarta,8.39,feature,13,0,C
9615,41,Medan,0.11,mid-range,17,1,C
9616,20,Bandung,11.6,low-end,28,0,C
9617,47,Makassar,0.18,high-end,25,1,C
9618,52,Surabaya,4.21,high-end,52,0,C
9619,31,Medan,0.14,low-end,50,0,B
9620,29,Bandung,8.05,low-end,36,0,C
9621,45,Bandung,0.35,low-end,47,1,B
9622,46,Medan,0.16,low-end,2,0,B
9623,34,Surabaya,6.6,low-end,32,0,C
9624,57,Bandung,0.3,mid-range,32,0,C
9625,38,Makassar,4.8,mid-range,6,0,C
9626,40,Jakarta,4.12,mid-range,54,0,C
9627,37,Makassar,2.74,feature,31,0,C
9628,28,Bandung,1.42,mid-range,59,0,C
9629,51,Jakarta,7.42,high-end,55,0,C
9630,27,Medan,6.15,low-end,9,1,C
9631,27,Jakarta,1.67,low-end,43,0,B
9632,23,Jakarta,0.79,feature,57,0,B
9633,53,Jakarta,0.95,low-end,52,0,B
9634,41,Bandung,0.75,mid-range,16,0,C
9635,29,Surabaya,2.34,low-end,25,1,C
9636,40,Bandung,6.09,mid-range,40,1,C
9637,44,Surabaya,4.46,mid-range,28,0,C
9638,54,Medan,4.76,low-end,17,0,C
9639,23,Medan,1.78,low-end,31,0,B
9640,18,Medan,1.17,mid-range,55,1,C
9641,23,Medan,4.25,mid-range,23,1,A
9642,39,Medan,4.73,feature,31,0,C
9643,58,Makassar,3.57,high-end,26,1,C
9644,41,Bandung,0.1,mid-range,4,1,C
9645,42,Surabaya,2.67,low-end,39,0,C
9646,32,Medan,1.28,mid-range,43,0,C
9647,43,Makassar,0.66,low-end,59,0,B
9648,25,Makassar,3.56,low-end,43,0,C
9649,41,Makassar,0.94,mid-range,43,0,C
9650,55,Bandung,7.32,feature,58,0,C
9651,23,Medan,1.06,low-end,58,0,B
9652,52,Makassar,2.43,low-end,53,1,C
9653,59,Makassar,5.28,low-end,53,1,C
9654,18,Medan,1.54,low-end,15,0,B
9655,53,Bandung,5.29,mid-range,37,1,C
9656,29,Makassar,3.86,low-end,38,0,C
9657,55,Surabaya,7.61,feature,23,0,C
9658,28,Jakarta,1.18,feature,5,0,B
9659,29,Jakarta,0.33,feature,41,0,B
9660,59,Jakarta,1.69,feature,43,0,B
9661,56,Bandung,4.62,mid-range,25,1,C
9662,24,Makassar,1.8,mid-range,30,0,C
9663,28,Jakarta,0.91,high-end,55,0,C
9664,53,Jakarta,0.08,feature,26,0,B
9665,48,Medan,1.13,mid-range,3,1,C
9666,50,Makassar,3.75,mid-range,52,0,C
9667,30,Makassar,0.48,mid-range,4,0,C
9668,35,Medan,1.25,low-end,55,1,B
9669,58,Makassar,0.06,low-end,47,1,B
9670,41,Surabaya,3.84,mid-range,18,1,C
9671,26,Bandung,6.38,mid-range,59,0,A
9672,48,Medan,2.52,mid-range,37,1,C
9673,58,Jakarta,0.08,feature,11,1,B
9674,27,Makassar,0.74,low-end,11,1,B
9675,19,Surabaya,1.73,high-end,36,0,C
9676,55,Surabaya,2.66,low-end,16,0,C
9677,32,Bandung,2.06,mid-range,58,0,C
9678,20,Surabaya,7.43,low-end,43,0,C
9679,48,Makassar,8.37,mid-range,25,0,C
9680,23,Makassar,0.34,low-end,1,1,B
9681,20,Surabaya,0.45,feature,26,0,B
9682,28,Makassar,1.33,low-end,45,0,B
9683,32,Makassar,1.64,mid-range,30,0,C
9684,45,Jakarta,2.65,low-end,51,0,C
9685,27,Medan,4.45,mid-range,6,0,A
9686,55,Makassar,0.44,low-end,27,0,B
9687,24,Makassar,4.87,high-end,52,1,A
9688,32,Bandung,2.83,feature,19,1,C
9689,35,Medan,11.87,feature,38,0,C
9690,35,Medan,3.16,high-end,45,1,C
9691,58,Medan,3.78,mid-range,43,0,C
9692,41,Surabaya,0.65,mid-range,19,1,C
9693,19,Jakarta,4.39,feature,39,1,C
9694,57,Jakarta,0.25,high-end,44,0,C
9695,37,Bandung,3.21,mid-range,32,0,C
9696,51,Medan,0.17,mid-range,48,0,C
9697,43,Medan,0.37,high-end,1,0,C
9698,24,Makassar,0.34,mid-range,25,0,C
9699,55,Surabaya,0.16,low-end,47,0,B
9700,47,Surabaya,1.16,low-end,13,0,B
9701,59,Bandung,15.53,mid-range,10,0,C
9702,22,Jakarta,1.28,mid-range,18,0,C
9703,28,Medan,4.29,mid-range,36,0,A
9704,18,Bandung,0.43,low-end,22,0,B
9705,51,Surabaya,1.82,mid-range,6,1,C
9706,18,Surabaya,0.61,mid-range,27,0,C
9707,36,Surabaya,0.64,low-end,8,0,B
9708,19,Medan,0.32,low-end,24,0,B
9709,38,Medan,1.7,high-end,20,0,C
9710,37,Medan,0.24,low-end,22,0,B
9711,40,Makassar,7.22,low-end,9,0,C
9712,38,Jakarta,1.78,feature,55,1,B
9713,41,Surabaya,5.47,low-end,40,0,C
9714,21,Surabaya,11.66,low-end,56,0,C
9715,29,Makassar,3.4,mid-range,50,1,A
9716,39,Surabaya,6.95,low-end,39,1,C
9717,37,Surabaya,0.44,mid-range,19,1,C
9718,35,Medan,5.32,feature,55,0,C
9719,18,Medan,0.95,high-end,50,0,C
9720,47,Jakarta,1.92,low-end,1,1,B
9721,50,Surabaya,3.12,mid-range,11,0,C
9722,41,Bandung,7.02,low-end,41,0,C
9723,31,Surabaya,7.26,low-end,42,0,C
9724,53,Surabaya,0.29,feature,10,0,B
9725,22,Jakarta,1.36,mid-range,1,1,C
9726,28,Bandung,4.73,low-end,27,0,C
9727,41,Surabaya,3.64,mid-range,17,1,C
9728,48,Bandung,0.08,low-end,59,0,B
9729,30,Medan,1.79,low-end,44,0,B
9730,33,Medan,5.3,low-end,44,0,C
9731,41,Bandung,4.01,mid-range,51,1,C
9732,30,Surabaya,1.59,low-end,17,0,B
9733,41,Bandung,3.99,low-end,39,0,C
9734,43,Bandung,2.4,mid-range,55,0,C
9735,19,Medan,7.31,feature,43,0,C
9736,33,Bandung,2.65,mid-range,56,0,C
9737,55,Makassar,1.54,low-end,2,0,B
9738,18,Makassar,5.96,mid-range,48,1,A
9739,28,Medan,0.15,high-end,23,0,C
9740,52,Surabaya,6.92,low-end,41,0,C
9741,46,Surabaya,3.58,low-end,59,0,C
9742,54,Medan,8.47,mid-range,10,0,C
9743,34,Surabaya,0.87,mid-range,53,0,C
9744,56,Jakarta,3.56,low-end,42,0,C
9745,59,Makassar,4.97,mid-range,30,0,C
9746,45,Jakarta,3.63,low-end,35,1,C
9747,46,Jakarta,0.71,mid-range,25,0,C
9748,20,Jakarta,0.97,mid-range,17,0,C
9749,27,Medan,2.51,mid-range,46,0,C
9750,59,Jakarta,1.78,high-end,19,0,C
9751,31,Bandung,3.99,mid-range,18,1,C
9752,29,Surabaya,1.43,mid-range,18,0,C
9753,59,Medan,5.89,high-end,46,0,C
9754,47,Bandung,1.7,low-end,35,0,B
9755,49,Bandung,0.12,low-end,10,0,B
9756,49,Makassar,0.05,low-end,23,0,B
9757,59,Makassar,3.12,high-end,45,0,C
9758,49,Bandung,2.33,mid-range,22,0,C
9759,43,Makassar,2.35,low-end,44,1,C
9760,18,Surabaya,4.68,low-end,9,0,C
9761,59,Surabaya,1.41,feature,32,1,B
9762,19,Makassar,16.18,low-end,26,0,C
9763,34,Jakarta,8.73,high-end,29,1,C
9764,47,Bandung,0.04,mid-range,59,0,C
9765,56,Surabaya,6.78,high-end,42,0,C
9766,24,Makassar,3.42,low-end,19,0,C
9767,44,Makassar,2.09,mid-range,48,0,C
9768,26,Surabaya,2.62,low-end,29,0,C
9769,39,Surabaya,5.53,mid-range,53,0,C
9770,51,Jakarta,9.05,high-end,57,0,C
9771,18,Makassar,2.47,high-end,35,0,C
9772,26,Makassar,0.6,mid-range,12,0,C
9773,37,Medan,3.06,feature,8,0,C
9774,36,Jakarta,0.24,mid-range,25,0,C
9775,53,Surabaya,3.02,feature,27,0,C
9776,57,Surabaya,4.96,low-end,47,1,C
9777,21,Bandung,1.31,low-end,43,0,B
9778,26,Surabaya,0.22,low-end,55,0,B
9779,58,Makassar,3.54,mid-range,45,0,C
9780,39,Surabaya,1.24,low-end,6,0,B
9781,35,Makassar,0.86,low-end,13,0,B
9782,29,Makassar,3.51,feature,11,1,C
9783,59,Jakarta,10.48,mid-range,38,1,C
9784,56,Surabaya,4.1,mid-range,6,0,C
9785,26,Jakarta,2.03,feature,5,1,C
9786,23,Makassar,2.75,mid-range,7,0,C
9787,36,Surabaya,0.46,mid-range,55,0,C
9788,24,Surabaya,5.03,low-end,55,1,C
9789,33,Jakarta,2.78,mid-range,19,0,C
9790,22,Jakarta,10.13,mid-range,43,0,A
9791,33,Makassar,11.66,feature,6,0,C
9792,18,Makassar,1.31,mid-range,25,0,C
9793,54,Surabaya,13.41,mid-range,9,0,C
9794,56,Surabaya,9.43,low-end,20,0,C
9795,36,Medan,3.06,mid-range,25,0,C
9796,54,Medan,1.22,mid-range,50,0,C
9797,34,Bandung,4.2,low-end,8,1,C
9798,43,Makassar,0.95,mid-range,50,0,C
9799,39,Bandung,2.98,low-end,37,1,C
9800,25,Bandung,0.07,low-end,38,1,B
9801,50,Jakarta,2.97,mid-range,2,0,C
9802,19,Jakarta,9.09,mid-range,57,1,A
9803,47,Medan,0.8,low-end,22,0,B
9804,37,Bandung,4.52,mid-range,56,0,C
9805,35,Medan,1.04,mid-range,36,0,C
9806,27,Makassar,3.69,mid-range,51,1,A
9807,41,Surabaya,3.61,low-end,4,0,C
9808,21,Jakarta,0.61,mid-range,48,0,C
9809,54,Makassar,2.73,mid-range,1,0,C
9810,21,Makassar,5.88,high-end,48,0,A
9811,30,Jakarta,1.45,high-end,33,0,C
9812,42,Jakarta,3.72,low-end,24,0,C
9813,30,Bandung,3.37,low-end,49,0,C
9814,35,Medan,0.89,low-end,5,0,B
9815,41,Makassar,7.53,low-end,58,0,C
9816,19,Bandung,2.49,mid-range,48,1,C
9817,50,Bandung,1.32,mid-range,57,0,C
9818,36,Makassar,0.54,mid-range,35,1,C
9819,26,Makassar,1.92,low-end,42,0,B
9820,45,Surabaya,3.93,low-end,50,0,C
9821,52,Medan,2.93,feature,53,0,C
9822,56,Makassar,3.9,mid-range,50,1,C
9823,27,Jakarta,4.71,mid-range,26,1,A
9824,18,Surabaya,1.74,mid-range,49,0,C
9825,59,Medan,2.2,low-end,43,0,C
9826,38,Jakarta,12.9,high-end,41,1,C
9827,26,Jakarta,10.33,low-end,43,0,C
9828,32,Medan,1.61,mid-range,26,0,C
9829,52,Surabaya,3.47,low-end,59,0,C
9830,22,Jakarta,0.93,low-end,41,0,B
9831,58,Bandung,0.5,high-end,49,0,C
9832,39,Medan,4.39,mid-range,52,1,C
9833,58,Medan,1.72,feature,5,0,B
9834,40,Makassar,0.58,low-end,44,1,B
9835,24,Surabaya,4.27,low-end,18,0,C
9836,40,Bandung,7.4,low-end,59,0,C
9837,42,Bandung,8.12,mid-range,57,0,C
9838,44,Makassar,2.72,mid-range,25,0,C
9839,58,Jakarta,1.96,low-end,48,0,B
9840,23,Jakarta,0.46,low-end,41,1,B
9841,51,Bandung,4.72,low-end,40,0,C
9842,26,Surabaya,8.72,low-end,38,0,C
9843,50,Jakarta,6.61,mid-range,49,0,C
9844,23,Medan,4.18,high-end,46,0,A
9845,54,Makassar,0.01,low-end,58,0,B
9846,48,Surabaya,1.57,low-end,21,1,B
9847,51,Jakarta,1.59,low-end,24,0,B
9848,58,Bandung,6.74,feature,28,0,C
9849,46,Makassar,0.2,low-end,46,1,B
9850,31,Jakarta,2.27,high-end,4,0,C
9851,53,Bandung,0.44,mid-range,8,0,C
9852,53,Jakarta,3.26,low-end,54,0,C
9853,32,Makassar,4.71,low-end,49,0,C
9854,25,Medan,3.08,low-end,33,1,C
9855,43,Medan,4.75,low-end,3,0,C
9856,53,Bandung,2.81,mid-range,49,0,C
9857,38,Medan,0.63,mid-range,20,0,C
9858,45,Makassar,1.45,low-end,35,0,B
9859,21,Bandung,9.43,mid-range,39,0,A
9860,33,Jakarta,1.02,mid-range,43,1,C
9861,39,Surabaya,0.19,low-end,57,0,B
9862,29,Jakarta,1.46,low-end,47,0,B
9863,33,Makassar,1.37,low-end,7,0,B
9864,57,Bandung,1.91,mid-range,27,0,C
9865,55,Jakarta,2.47,mid-range,5,0,C
9866,59,Bandung,14.65,mid-range,49,1,C
9867,54,Medan,4.23,mid-range,37,0,C
9868,46,Surabaya,0.11,mid-range,1,0,C
9869,35,Makassar,3.74,mid-range,22,0,C
9870,27,Jakarta,5.22,mid-range,56,0,A
9871,59,Surabaya,6.78,mid-range,7,0,C
9872,56,Makassar,1.65,feature,49,1,B
9873,35,Makassar,1.13,low-end,8,0,B
9874,18,Medan,5.49,low-end,44,0,C
9875,56,Bandung,4.51,mid-range,30,0,C
9876,38,Bandung,2.3,mid-range,57,0,C
9877,18,Surabaya,0.38,low-end,28,0,B
9878,32,Medan,3.16,mid-range,26,0,C
9879,21,Makassar,0.2,low-end,34,0,B
9880,37,Medan,0.32,high-end,49,1,C
9881,27,Medan,1.21,mid-range,32,0,C
9882,40,Surabaya,1.39,high-end,22,1,C
9883,58,Bandung,1.86,low-end,20,1,B
9884,51,Medan,1.24,high-end,14,0,C
9885,50,Medan,0.1,low-end,23,0,B
9886,51,Medan,0.51,mid-range,3,1,C
9887,56,Jakarta,0.37,low-end,19,0,B
9888,27,Medan,1.69,mid-range,14,0,C
9889,37,Medan,0.72,high-end,40,0,C
9890,18,Makassar,1.04,mid-range,39,0,C
9891,30,Jakarta,1.91,mid-range,37,0,C
9892,18,Medan,0.81,low-end,35,0,B
9893,22,Medan,0.85,low-end,1,1,B
9894,33,Surabaya,5.37,low-end,59,0,C
9895,32,Surabaya,2.38,low-end,19,0,C
9896,45,Jakarta,5.83,mid-range,15,0,C
9897,48,Makassar,2.17,mid-range,25,0,C
9898,40,Jakarta,7.2,high-end,1,1,C
9899,34,Jakarta,0.88,low-end,31,0,B
9900,51,Surabaya,2.88,mid-range,37,1,C
9901,30,Surabaya,2.1,mid-range,52,0,C
9902,31,Makassar,7.53,mid-range,43,0,C
9903,28,Medan,1.63,feature,46,0,B
9904,45,Makassar,5.79,mid-range,22,1,C
9905,59,Medan,2.49,low-end,50,0,C
9906,49,Bandung,3.7,low-end,20,0,C
9907,52,Surabaya,6.54,mid-range,41,0,C
9908,48,Bandung,17.34,high-end,47,1,C
9909,34,Bandung,3.94,mid-range,43,0,C
9910,26,Surabaya,1.13,feature,5,0,B
9911,27,Bandung,1.07,low-end,15,0,B
9912,25,Jakarta,1.11,low-end,56,0,B
9913,38,Medan,0.31,high-end,2,0,C
9914,30,Makassar,0.17,low-end,12,0,B
9915,22,Surabaya,2.61,high-end,59,1,C
9916,23,Jakarta,4.99,high-end,57,0,A
9917,47,Makassar,0.11,mid-range,55,1,C
9918,48,Makassar,2.51,feature,7,0,C
9919,34,Makassar,1.39,feature,2,0,B
9920,28,Bandung,6.69,mid-range,8,0,A
9921,37,Bandung,0.47,mid-range,9,0,C
9922,26,Bandung,2.49,high-end,58,0,C
9923,19,Bandung,10.61,low-end,27,0,C
9924,54,Jakarta,1.27,mid-range,28,1,C
9925,18,Bandung,4.06,mid-range,37,0,A
9926,21,Surabaya,6.42,low-end,15,1,C
9927,53,Makassar,0.62,mid-range,19,0,C
9928,42,Jakarta,14.69,mid-range,30,0,C
9929,20,Bandung,4.97,low-end,51,0,C
9930,26,Makassar,0.44,low-end,13,0,B
9931,39,Jakarta,1.12,low-end,45,1,B
9932,40,Makassar,2.94,low-end,6,1,C
9933,29,Jakarta,6.49,low-end,30,0,C
9934,27,Medan,0.65,low-end,1,0,B
9935,51,Jakarta,3.94,high-end,42,0,C
9936,27,Bandung,0.95,mid-range,59,1,C
9937,47,Makassar,4.91,mid-range,57,0,C
9938,39,Makassar,3.45,low-end,38,1,C
9939,23,Makassar,2.22,low-end,25,0,C
9940,19,Surabaya,3.15,mid-range,35,0,A
9941,47,Surabaya,6.27,low-end,26,0,C
9942,19,Bandung,1.47,mid-range,13,0,C
9943,49,Medan,4.4,low-end,19,0,C
9944,59,Surabaya,0.52,low-end,10,0,B
9945,33,Jakarta,3.62,mid-range,45,1,C
9946,29,Bandung,4.17,mid-range,7,0,A
9947,18,Medan,1.76,high-end,15,1,C
9948,25,Jakarta,4.73,high-end,23,0,A
9949,30,Makassar,2.44,mid-range,36,1,C
9950,32,Surabaya,8.26,low-end,43,1,C
9951,25,Jakarta,0.36,feature,31,0,B
9952,27,Medan,0.42,mid-range,8,1,C
